DepartamentoCodigo,Departamento,MunicipioCodigo,Municipio,Año,IRCA,Nivel de riesgo,IRCAurbano,Nivel de riesgo urbano,IRCArural,Nivel de riesgo rural
13,Bolívar,13140,Calamar,2010,47.8,Riesgo alto,37.5,Riesgo alto,50.3,Riesgo alto
13,Bolívar,13140,Calamar,2011,49.8,Riesgo alto,62.5,Riesgo alto,40.9,Riesgo alto
13,Bolívar,13140,Calamar,2012,17,Riesgo medio,19.9,Riesgo medio,7.2,Riesgo bajo
13,Bolívar,13140,Calamar,2013,38.6,Riesgo alto,38.6,Riesgo alto,ND,ND
13,Bolívar,13140,Calamar,2014,32.7,Riesgo medio,36.1,Riesgo alto,0.0,Sin riesgo
13,Bolívar,13140,Calamar,2015,16.7,Riesgo medio,16.7,Riesgo medio,ND,ND
13,Bolívar,13140,Calamar,2016,28.3,Riesgo medio,28.3,Riesgo medio,ND,ND
13,Bolívar,13140,Calamar,2017,56,Riesgo alto,60.3,Riesgo alto,ND,ND
13,Bolívar,13140,Calamar,2018,45.1,Riesgo alto,45.1,Riesgo alto,ND,ND
13,Bolívar,13140,Calamar,2019,50,Riesgo alto,50.0,Riesgo alto,ND,ND
13,Bolívar,13140,Calamar,2020,20.4,Riesgo medio,20.4,Riesgo medio,ND,ND
13,Bolívar,13140,Calamar,2021,0.4,Sin riesgo,0.4,Sin riesgo,ND,ND
13,Bolívar,13140,Calamar,2022,0.5,Sin riesgo,0.5,Sin riesgo,ND,ND
13,Bolívar,13140,Calamar,2023,0,Sin riesgo,0.0,Sin riesgo,ND,ND
13,Bolívar,13160,Cantagallo,2007,4.5,Sin riesgo,4.5,Sin riesgo,ND,ND
13,Bolívar,13160,Cantagallo,2008,16.4,Riesgo medio,16.4,Riesgo medio,ND,ND
13,Bolívar,13160,Cantagallo,2009,19,Riesgo medio,18.4,Riesgo medio,37.5,Riesgo alto
13,Bolívar,13160,Cantagallo,2010,26.7,Riesgo medio,26.7,Riesgo medio,ND,ND
13,Bolívar,13160,Cantagallo,2011,30.5,Riesgo medio,30.5,Riesgo medio,ND,ND
13,Bolívar,13160,Cantagallo,2012,22.7,Riesgo medio,22.7,Riesgo medio,ND,ND
13,Bolívar,13160,Cantagallo,2013,59.7,Riesgo alto,59.7,Riesgo alto,ND,ND
13,Bolívar,13160,Cantagallo,2014,24.5,Riesgo medio,24.5,Riesgo medio,ND,ND
13,Bolívar,13160,Cantagallo,2015,45.6,Riesgo alto,45.6,Riesgo alto,ND,ND
13,Bolívar,13160,Cantagallo,2016,23.1,Riesgo medio,16.2,Riesgo medio,ND,ND
13,Bolívar,13160,Cantagallo,2017,39.7,Riesgo alto,ND,ND,ND,ND
13,Bolívar,13160,Cantagallo,2018,15.6,Riesgo medio,15.6,Riesgo medio,ND,ND
13,Bolívar,13160,Cantagallo,2019,9.4,Riesgo bajo,9.4,Riesgo bajo,ND,ND
13,Bolívar,13160,Cantagallo,2020,7.5,Riesgo bajo,7.5,Riesgo bajo,ND,ND
13,Bolívar,13160,Cantagallo,2021,0,Sin riesgo,0.0,Sin riesgo,ND,ND
13,Bolívar,13160,Cantagallo,2022,4,Sin riesgo,4.0,Sin riesgo,ND,ND
13,Bolívar,13160,Cantagallo,2023,0,Sin riesgo,0.0,Sin riesgo,ND,ND
13,Bolívar,13188,Cicuco,2007,61.5,Riesgo alto,61.5,Riesgo alto,ND,ND
13,Bolívar,13188,Cicuco,2008,29.9,Riesgo medio,ND,ND,29.9,Riesgo medio
13,Bolívar,13188,Cicuco,2009,33.1,Riesgo medio,29.8,Riesgo medio,37.5,Riesgo alto
13,Bolívar,13188,Cicuco,2010,41.6,Riesgo alto,42.5,Riesgo alto,22.1,Riesgo medio
13,Bolívar,13188,Cicuco,2011,30.5,Riesgo medio,30.4,Riesgo medio,37.5,Riesgo alto
13,Bolívar,13188,Cicuco,2012,33.9,Riesgo medio,33.9,Riesgo medio,ND,ND
13,Bolívar,13188,Cicuco,2013,27.8,Riesgo medio,29.3,Riesgo medio,12.5,Riesgo bajo
13,Bolívar,13188,Cicuco,2014,16.6,Riesgo medio,17.2,Riesgo medio,0.0,Sin riesgo
13,Bolívar,13188,Cicuco,2015,48.7,Riesgo alto,59.8,Riesgo alto,26.5,Riesgo medio
13,Bolívar,13188,Cicuco,2016,37.5,Riesgo alto,68.8,Riesgo alto,ND,ND
13,Bolívar,13188,Cicuco,2017,40.2,Riesgo alto,ND,ND,ND,ND
13,Bolívar,13188,Cicuco,2018,5,Sin riesgo,5.0,Sin riesgo,ND,ND
13,Bolívar,13188,Cicuco,2019,75,Riesgo alto,75.0,Riesgo alto,ND,ND
13,Bolívar,13188,Cicuco,2020,25.1,Riesgo medio,25.1,Riesgo medio,ND,ND
13,Bolívar,13188,Cicuco,2021,25,Riesgo medio,25.0,Riesgo medio,ND,ND
13,Bolívar,13188,Cicuco,2022,0,Sin riesgo,0.0,Sin riesgo,ND,ND
13,Bolívar,13188,Cicuco,2023,0,Sin riesgo,0.0,Sin riesgo,ND,ND
13,Bolívar,13212,Córdoba,2008,48.5,Riesgo alto,48.5,Riesgo alto,ND,ND
13,Bolívar,13212,Córdoba,2009,34.1,Riesgo medio,35.0,Riesgo medio,23.2,Riesgo medio
13,Bolívar,13212,Córdoba,2010,17.6,Riesgo medio,19.2,Riesgo medio,4.4,Sin riesgo
13,Bolívar,13212,Córdoba,2011,29.5,Riesgo medio,29.3,Riesgo medio,37.5,Riesgo alto
13,Bolívar,13212,Córdoba,2012,22,Riesgo medio,22.0,Riesgo medio,ND,ND
13,Bolívar,13212,Córdoba,2013,47.5,Riesgo alto,47.5,Riesgo alto,ND,ND
13,Bolívar,13212,Córdoba,2014,23.5,Riesgo medio,23.5,Riesgo medio,ND,ND
13,Bolívar,13212,Córdoba,2015,39.2,Riesgo alto,39.2,Riesgo alto,ND,ND
13,Bolívar,13212,Córdoba,2016,69.3,Riesgo alto,69.3,Riesgo alto,ND,ND
13,Bolívar,13212,Córdoba,2017,61.2,Riesgo alto,69.0,Riesgo alto,ND,ND
13,Bolívar,13212,Córdoba,2018,18.9,Riesgo medio,18.9,Riesgo medio,ND,ND
13,Bolívar,13212,Córdoba,2019,26.6,Riesgo medio,26.6,Riesgo medio,ND,ND
13,Bolívar,13212,Córdoba,2020,62.4,Riesgo alto,62.4,Riesgo alto,ND,ND
13,Bolívar,13212,Córdoba,2021,45.6,Riesgo alto,45.6,Riesgo alto,ND,ND
13,Bolívar,13212,Córdoba,2022,13.4,Riesgo bajo,13.4,Riesgo bajo,ND,ND
13,Bolívar,13212,Córdoba,2023,33.9,Riesgo medio,33.9,Riesgo medio,ND,ND
13,Bolívar,13222,Clemencia,2007,23.4,Riesgo medio,23.4,Riesgo medio,ND,ND
13,Bolívar,13222,Clemencia,2008,88.8,Inviable sanitariamente,88.8,Inviable sanitariamente,ND,ND
13,Bolívar,13222,Clemencia,2009,43.9,Riesgo alto,40.2,Riesgo alto,58.3,Riesgo alto
13,Bolívar,13222,Clemencia,2010,44.8,Riesgo alto,45.1,Riesgo alto,42.5,Riesgo alto
13,Bolívar,13222,Clemencia,2011,64.1,Riesgo alto,62.6,Riesgo alto,100.0,Inviable sanitariamente
13,Bolívar,13222,Clemencia,2012,49.2,Riesgo alto,51.3,Riesgo alto,45.5,Riesgo alto
13,Bolívar,13222,Clemencia,2013,53.1,Riesgo alto,47.3,Riesgo alto,92.4,Inviable sanitariamente
13,Bolívar,13222,Clemencia,2014,49.6,Riesgo alto,52.5,Riesgo alto,0.0,Sin riesgo
13,Bolívar,13222,Clemencia,2015,51,Riesgo alto,51.0,Riesgo alto,ND,ND
13,Bolívar,13222,Clemencia,2016,61,Riesgo alto,76.8,Riesgo alto,60.6,Riesgo alto
13,Bolívar,13222,Clemencia,2017,62,Riesgo alto,60.6,Riesgo alto,ND,ND
13,Bolívar,13222,Clemencia,2018,20.2,Riesgo medio,31.7,Riesgo medio,9.4,Riesgo bajo
13,Bolívar,13222,Clemencia,2019,95.6,Inviable sanitariamente,95.6,Inviable sanitariamente,ND,ND
13,Bolívar,13222,Clemencia,2020,81.6,Inviable sanitariamente,81.6,Inviable sanitariamente,ND,ND
13,Bolívar,13222,Clemencia,2021,59,Riesgo alto,59.0,Riesgo alto,ND,ND
13,Bolívar,13222,Clemencia,2022,41,Riesgo alto,41.0,Riesgo alto,ND,ND
13,Bolívar,13222,Clemencia,2023,36.1,Riesgo alto,36.1,Riesgo alto,ND,ND
13,Bolívar,13244,El Carmen de Bolívar,2007,50.4,Riesgo alto,50.4,Riesgo alto,ND,ND
13,Bolívar,13244,El Carmen de Bolívar,2008,37.5,Riesgo alto,37.5,Riesgo alto,ND,ND
13,Bolívar,13244,El Carmen de Bolívar,2009,54.9,Riesgo alto,61.8,Riesgo alto,50.0,Riesgo alto
13,Bolívar,13244,El Carmen de Bolívar,2011,37.5,Riesgo alto,37.5,Riesgo alto,ND,ND
13,Bolívar,13244,El Carmen de Bolívar,2012,38.8,Riesgo alto,38.8,Riesgo alto,ND,ND
13,Bolívar,13244,El Carmen de Bolívar,2013,22.2,Riesgo medio,13.8,Riesgo bajo,58.3,Riesgo alto
13,Bolívar,13244,El Carmen de Bolívar,2014,9.2,Riesgo bajo,9.2,Riesgo bajo,ND,ND
13,Bolívar,13244,El Carmen de Bolívar,2015,0,Sin riesgo,0.0,Sin riesgo,ND,ND
13,Bolívar,13244,El Carmen de Bolívar,2016,0,Sin riesgo,0.0,Sin riesgo,ND,ND
13,Bolívar,13244,El Carmen de Bolívar,2017,0,Sin riesgo,ND,ND,ND,ND
13,Bolívar,13244,El Carmen de Bolívar,2018,0,Sin riesgo,0.0,Sin riesgo,ND,ND
13,Bolívar,13244,El Carmen de Bolívar,2019,4.7,Sin riesgo,4.7,Sin riesgo,ND,ND
13,Bolívar,13244,El Carmen de Bolívar,2020,5,Sin riesgo,5.0,Sin riesgo,ND,ND
13,Bolívar,13244,El Carmen de Bolívar,2021,0,Sin riesgo,0.0,Sin riesgo,ND,ND
13,Bolívar,13244,El Carmen de Bolívar,2022,0,Sin riesgo,0.0,Sin riesgo,ND,ND
13,Bolívar,13244,El Carmen de Bolívar,2023,7.5,Riesgo bajo,7.5,Riesgo bajo,ND,ND
13,Bolívar,13248,El Guamo,2007,13.6,Riesgo bajo,13.6,Riesgo bajo,ND,ND
13,Bolívar,13248,El Guamo,2008,48.8,Riesgo alto,48.8,Riesgo alto,ND,ND
13,Bolívar,13248,El Guamo,2009,31.2,Riesgo medio,30.2,Riesgo medio,37.5,Riesgo alto
13,Bolívar,13248,El Guamo,2010,37.3,Riesgo alto,37.3,Riesgo alto,ND,ND
13,Bolívar,13248,El Guamo,2011,40.4,Riesgo alto,40.4,Riesgo alto,ND,ND
13,Bolívar,13248,El Guamo,2012,51.4,Riesgo alto,51.4,Riesgo alto,ND,ND
13,Bolívar,13248,El Guamo,2013,46.5,Riesgo alto,46.5,Riesgo alto,ND,ND
13,Bolívar,13248,El Guamo,2014,29,Riesgo medio,29.0,Riesgo medio,ND,ND
13,Bolívar,13248,El Guamo,2015,18.8,Riesgo medio,18.8,Riesgo medio,ND,ND
13,Bolívar,13248,El Guamo,2016,52.7,Riesgo alto,69.0,Riesgo alto,ND,ND
13,Bolívar,13248,El Guamo,2017,46.6,Riesgo alto,65.3,Riesgo alto,ND,ND
13,Bolívar,13248,El Guamo,2018,44.2,Riesgo alto,72.9,Riesgo alto,27.0,Riesgo medio
13,Bolívar,13248,El Guamo,2019,0,Sin riesgo,0.0,Sin riesgo,ND,ND
13,Bolívar,13248,El Guamo,2020,51.8,Riesgo alto,51.8,Riesgo alto,ND,ND
13,Bolívar,13248,El Guamo,2021,36.9,Riesgo alto,36.9,Riesgo alto,ND,ND
13,Bolívar,13248,El Guamo,2022,39,Riesgo alto,39.0,Riesgo alto,ND,ND
13,Bolívar,13248,El Guamo,2023,43,Riesgo alto,45.8,Riesgo alto,0.0,Sin riesgo
13,Bolívar,13268,El Peñón,2007,8.3,Riesgo bajo,8.3,Riesgo bajo,ND,ND
13,Bolívar,13268,El Peñón,2008,19.5,Riesgo medio,19.8,Riesgo medio,18.8,Riesgo medio
13,Bolívar,13268,El Peñón,2009,19.9,Riesgo medio,26.5,Riesgo medio,8.8,Riesgo bajo
13,Bolívar,13268,El Peñón,2010,11.6,Riesgo bajo,11.6,Riesgo bajo,ND,ND
13,Bolívar,13268,El Peñón,2011,21.2,Riesgo medio,21.2,Riesgo medio,ND,ND
13,Bolívar,13268,El Peñón,2012,19.3,Riesgo medio,19.3,Riesgo medio,ND,ND
13,Bolívar,13268,El Peñón,2013,28.1,Riesgo medio,28.1,Riesgo medio,ND,ND
13,Bolívar,13268,El Peñón,2014,15.7,Riesgo medio,17.2,Riesgo medio,0.0,Sin riesgo
13,Bolívar,13268,El Peñón,2015,41.6,Riesgo alto,41.6,Riesgo alto,ND,ND
13,Bolívar,13268,El Peñón,2016,9.2,Riesgo bajo,9.1,Riesgo bajo,0.0,Sin riesgo
13,Bolívar,13268,El Peñón,2017,47.5,Riesgo alto,27.4,Riesgo medio,ND,ND
13,Bolívar,13268,El Peñón,2018,52,Riesgo alto,52.0,Riesgo alto,ND,ND
13,Bolívar,13268,El Peñón,2019,57.8,Riesgo alto,57.8,Riesgo alto,ND,ND
13,Bolívar,13300,Hatillo de Loba,2007,41.1,Riesgo alto,41.1,Riesgo alto,ND,ND
13,Bolívar,13300,Hatillo de Loba,2008,79.8,Riesgo alto,79.8,Riesgo alto,ND,ND
13,Bolívar,13300,Hatillo de Loba,2009,35.1,Riesgo alto,35.1,Riesgo alto,ND,ND
13,Bolívar,13300,Hatillo de Loba,2010,10.7,Riesgo bajo,10.7,Riesgo bajo,ND,ND
13,Bolívar,13300,Hatillo de Loba,2011,26.1,Riesgo medio,26.1,Riesgo medio,ND,ND
13,Bolívar,13300,Hatillo de Loba,2012,28,Riesgo medio,28.0,Riesgo medio,ND,ND
13,Bolívar,13300,Hatillo de Loba,2013,56.9,Riesgo alto,56.3,Riesgo alto,69.8,Riesgo alto
13,Bolívar,13300,Hatillo de Loba,2014,77.5,Riesgo alto,77.5,Riesgo alto,ND,ND
13,Bolívar,13300,Hatillo de Loba,2015,65.3,Riesgo alto,65.3,Riesgo alto,ND,ND
13,Bolívar,13300,Hatillo de Loba,2016,15.4,Riesgo medio,15.4,Riesgo medio,ND,ND
13,Bolívar,13300,Hatillo de Loba,2017,89.4,Inviable sanitariamente,78.3,Riesgo alto,ND,ND
13,Bolívar,13300,Hatillo de Loba,2018,79.5,Riesgo alto,79.5,Riesgo alto,ND,ND
13,Bolívar,13300,Hatillo de Loba,2019,45.8,Riesgo alto,45.8,Riesgo alto,ND,ND
13,Bolívar,13300,Hatillo de Loba,2020,75.3,Riesgo alto,75.3,Riesgo alto,ND,ND
13,Bolívar,13300,Hatillo de Loba,2021,73.3,Riesgo alto,73.3,Riesgo alto,ND,ND
13,Bolívar,13300,Hatillo de Loba,2022,47.4,Riesgo alto,47.4,Riesgo alto,ND,ND
13,Bolívar,13300,Hatillo de Loba,2023,71.5,Riesgo alto,71.5,Riesgo alto,ND,ND
13,Bolívar,13430,Magangué,2007,45,Riesgo alto,45.0,Riesgo alto,ND,ND
13,Bolívar,13430,Magangué,2008,36,Riesgo alto,36.0,Riesgo alto,ND,ND
13,Bolívar,13430,Magangué,2009,22.2,Riesgo medio,20.0,Riesgo medio,31.3,Riesgo medio
13,Bolívar,13430,Magangué,2010,15.1,Riesgo medio,14.2,Riesgo medio,37.5,Riesgo alto
13,Bolívar,13430,Magangué,2011,3.8,Sin riesgo,3.8,Sin riesgo,ND,ND
13,Bolívar,13430,Magangué,2012,10.7,Riesgo bajo,10.7,Riesgo bajo,ND,ND
13,Bolívar,13430,Magangué,2013,14,Riesgo bajo,14.0,Riesgo bajo,ND,ND
13,Bolívar,13430,Magangué,2014,8.8,Riesgo bajo,8.8,Riesgo bajo,ND,ND
13,Bolívar,13430,Magangué,2015,40.9,Riesgo alto,40.9,Riesgo alto,ND,ND
13,Bolívar,13430,Magangué,2016,12.5,Riesgo bajo,7.5,Riesgo bajo,ND,ND
13,Bolívar,13430,Magangué,2017,4.9,Sin riesgo,0.0,Sin riesgo,ND,ND
13,Bolívar,13430,Magangué,2018,0,Sin riesgo,0.0,Sin riesgo,ND,ND
13,Bolívar,13430,Magangué,2019,0,Sin riesgo,0.0,Sin riesgo,ND,ND
13,Bolívar,13430,Magangué,2020,0,Sin riesgo,0.0,Sin riesgo,ND,ND
13,Bolívar,13430,Magangué,2021,1.1,Sin riesgo,1.1,Sin riesgo,ND,ND
13,Bolívar,13430,Magangué,2022,0,Sin riesgo,0.0,Sin riesgo,ND,ND
13,Bolívar,13430,Magangué,2023,0.3,Sin riesgo,0.3,Sin riesgo,ND,ND
13,Bolívar,13433,Mahates,2007,48.1,Riesgo alto,48.1,Riesgo alto,ND,ND
13,Bolívar,13433,Mahates,2008,44.9,Riesgo alto,44.9,Riesgo alto,ND,ND
13,Bolívar,13433,Mahates,2009,64.5,Riesgo alto,63.4,Riesgo alto,65.9,Riesgo alto
13,Bolívar,13433,Mahates,2010,28.5,Riesgo medio,28.5,Riesgo medio,ND,ND
13,Bolívar,13433,Mahates,2011,33.6,Riesgo medio,33.6,Riesgo medio,ND,ND
13,Bolívar,13433,Mahates,2012,33.5,Riesgo medio,33.5,Riesgo medio,ND,ND
13,Bolívar,13433,Mahates,2013,21.9,Riesgo medio,19.0,Riesgo medio,100.0,Inviable sanitariamente
13,Bolívar,13433,Mahates,2014,34.4,Riesgo medio,33.8,Riesgo medio,50.0,Riesgo alto
13,Bolívar,13433,Mahates,2015,20.7,Riesgo medio,20.7,Riesgo medio,ND,ND
13,Bolívar,13433,Mahates,2016,32.8,Riesgo medio,28.8,Riesgo medio,ND,ND
13,Bolívar,13433,Mahates,2017,45.2,Riesgo alto,24.4,Riesgo medio,ND,ND
13,Bolívar,13433,Mahates,2018,42.8,Riesgo alto,42.8,Riesgo alto,ND,ND
13,Bolívar,13433,Mahates,2019,56.7,Riesgo alto,57.7,Riesgo alto,33.3,Riesgo medio
13,Bolívar,13433,Mahates,2020,42.5,Riesgo alto,45.8,Riesgo alto,24.7,Riesgo medio
13,Bolívar,13433,Mahates,2021,27.7,Riesgo medio,16.3,Riesgo medio,46.1,Riesgo alto
13,Bolívar,13433,Mahates,2022,18.3,Riesgo medio,12.4,Riesgo bajo,27.8,Riesgo medio
13,Bolívar,13433,Mahates,2023,24.3,Riesgo medio,18.9,Riesgo medio,35.6,Riesgo alto
13,Bolívar,13440,Margarita,2007,37.5,Riesgo alto,37.5,Riesgo alto,ND,ND
13,Bolívar,13440,Margarita,2008,99.4,Inviable sanitariamente,99.4,Inviable sanitariamente,ND,ND
13,Bolívar,13440,Margarita,2009,75.8,Riesgo alto,70.7,Riesgo alto,95.1,Inviable sanitariamente
13,Bolívar,13440,Margarita,2010,72.7,Riesgo alto,72.7,Riesgo alto,ND,ND
13,Bolívar,13440,Margarita,2011,56.3,Riesgo alto,56.3,Riesgo alto,ND,ND
13,Bolívar,13440,Margarita,2012,66.8,Riesgo alto,66.8,Riesgo alto,ND,ND
13,Bolívar,13440,Margarita,2013,79.1,Riesgo alto,79.1,Riesgo alto,ND,ND
13,Bolívar,13440,Margarita,2014,74.1,Riesgo alto,74.1,Riesgo alto,ND,ND
13,Bolívar,13440,Margarita,2015,69.4,Riesgo alto,69.4,Riesgo alto,ND,ND
13,Bolívar,13440,Margarita,2016,82.3,Inviable sanitariamente,ND,ND,ND,ND
13,Bolívar,13440,Margarita,2017,81.7,Inviable sanitariamente,ND,ND,ND,ND
13,Bolívar,13440,Margarita,2018,86.3,Inviable sanitariamente,86.3,Inviable sanitariamente,ND,ND
13,Bolívar,13440,Margarita,2019,82.7,Inviable sanitariamente,82.7,Inviable sanitariamente,ND,ND
13,Bolívar,13440,Margarita,2020,76.1,Riesgo alto,76.1,Riesgo alto,ND,ND
13,Bolívar,13440,Margarita,2021,75,Riesgo alto,75.0,Riesgo alto,ND,ND
13,Bolívar,13440,Margarita,2022,56.5,Riesgo alto,56.5,Riesgo alto,ND,ND
13,Bolívar,13440,Margarita,2023,71.7,Riesgo alto,71.7,Riesgo alto,ND,ND
13,Bolívar,13442,María La Baja,2007,78.8,Riesgo alto,77.8,Riesgo alto,100.0,Inviable sanitariamente
13,Bolívar,13442,María La Baja,2008,87.5,Inviable sanitariamente,87.5,Inviable sanitariamente,ND,ND
13,Bolívar,13442,María La Baja,2009,57.8,Riesgo alto,60.9,Riesgo alto,56.1,Riesgo alto
13,Bolívar,13442,María La Baja,2010,52.5,Riesgo alto,53.7,Riesgo alto,51.5,Riesgo alto
13,Bolívar,13442,María La Baja,2011,51.8,Riesgo alto,48.0,Riesgo alto,55.7,Riesgo alto
13,Bolívar,13442,María La Baja,2012,46.7,Riesgo alto,47.1,Riesgo alto,37.5,Riesgo alto
13,Bolívar,13442,María La Baja,2013,56.9,Riesgo alto,56.9,Riesgo alto,ND,ND
13,Bolívar,13442,María La Baja,2014,51.7,Riesgo alto,52.3,Riesgo alto,37.5,Riesgo alto
13,Bolívar,13442,María La Baja,2015,55,Riesgo alto,55.0,Riesgo alto,ND,ND
13,Bolívar,13442,María La Baja,2016,52.4,Riesgo alto,36.6,Riesgo alto,ND,ND
13,Bolívar,13442,María La Baja,2017,46.2,Riesgo alto,ND,ND,ND,ND
13,Bolívar,13442,María La Baja,2018,43.8,Riesgo alto,62.5,Riesgo alto,25.1,Riesgo medio
13,Bolívar,13442,María La Baja,2019,90.6,Inviable sanitariamente,90.6,Inviable sanitariamente,ND,ND
13,Bolívar,13442,María La Baja,2020,23.4,Riesgo medio,34.7,Riesgo medio,8.9,Riesgo bajo
13,Bolívar,13442,María La Baja,2021,0,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
13,Bolívar,13442,María La Baja,2022,15.5,Riesgo medio,18.8,Riesgo medio,12.8,Riesgo bajo
13,Bolívar,13442,María La Baja,2023,37.5,Riesgo alto,50.0,Riesgo alto,25.0,Riesgo medio
13,Bolívar,13458,Montecristo,2007,44.4,Riesgo alto,44.4,Riesgo alto,ND,ND
13,Bolívar,13458,Montecristo,2008,83.7,Inviable sanitariamente,83.7,Inviable sanitariamente,ND,ND
13,Bolívar,13458,Montecristo,2009,29.1,Riesgo medio,31.0,Riesgo medio,23.3,Riesgo medio
13,Bolívar,13458,Montecristo,2010,31.1,Riesgo medio,31.0,Riesgo medio,31.4,Riesgo medio
13,Bolívar,13458,Montecristo,2011,25.9,Riesgo medio,25.8,Riesgo medio,26.4,Riesgo medio
13,Bolívar,13458,Montecristo,2012,85.7,Inviable sanitariamente,85.7,Inviable sanitariamente,ND,ND
13,Bolívar,13458,Montecristo,2013,78.2,Riesgo alto,88.2,Inviable sanitariamente,48.2,Riesgo alto
13,Bolívar,13458,Montecristo,2014,85.2,Inviable sanitariamente,82.9,Inviable sanitariamente,100.0,Inviable sanitariamente
13,Bolívar,13458,Montecristo,2015,72.7,Riesgo alto,71.4,Riesgo alto,66.7,Riesgo alto
13,Bolívar,13458,Montecristo,2016,30.6,Riesgo medio,29.2,Riesgo medio,ND,ND
13,Bolívar,13458,Montecristo,2017,22.4,Riesgo medio,3.5,Sin riesgo,ND,ND
13,Bolívar,13458,Montecristo,2018,43.3,Riesgo alto,43.3,Riesgo alto,ND,ND
13,Bolívar,13458,Montecristo,2019,10.1,Riesgo bajo,10.1,Riesgo bajo,ND,ND
13,Bolívar,13458,Montecristo,2020,81.8,Inviable sanitariamente,80.0,Riesgo alto,100.0,Inviable sanitariamente
13,Bolívar,13458,Montecristo,2021,56,Riesgo alto,48.9,Riesgo alto,100.0,Inviable sanitariamente
13,Bolívar,13458,Montecristo,2022,54.6,Riesgo alto,50.4,Riesgo alto,67.2,Riesgo alto
13,Bolívar,13468,Santa Cruz de Mompox,2007,15.6,Riesgo medio,15.6,Riesgo medio,ND,ND
13,Bolívar,13468,Santa Cruz de Mompox,2008,30.4,Riesgo medio,29.7,Riesgo medio,37.5,Riesgo alto
13,Bolívar,13468,Santa Cruz de Mompox,2009,22.5,Riesgo medio,28.7,Riesgo medio,15.0,Riesgo medio
13,Bolívar,13468,Santa Cruz de Mompox,2010,27,Riesgo medio,27.0,Riesgo medio,ND,ND
13,Bolívar,13468,Santa Cruz de Mompox,2011,37.7,Riesgo alto,37.7,Riesgo alto,ND,ND
13,Bolívar,13468,Santa Cruz de Mompox,2012,36.5,Riesgo alto,31.4,Riesgo medio,86.7,Inviable sanitariamente
13,Bolívar,13468,Santa Cruz de Mompox,2013,20.4,Riesgo medio,21.2,Riesgo medio,0.0,Sin riesgo
13,Bolívar,13468,Santa Cruz de Mompox,2014,20,Riesgo medio,19.1,Riesgo medio,25.0,Riesgo medio
13,Bolívar,13468,Santa Cruz de Mompox,2015,24.3,Riesgo medio,27.4,Riesgo medio,0.0,Sin riesgo
13,Bolívar,13468,Santa Cruz de Mompox,2016,43,Riesgo alto,45.2,Riesgo alto,ND,ND
13,Bolívar,13468,Santa Cruz de Mompox,2017,42.2,Riesgo alto,39.3,Riesgo alto,ND,ND
13,Bolívar,13468,Santa Cruz de Mompox,2018,40,Riesgo alto,40.0,Riesgo alto,ND,ND
13,Bolívar,13468,Santa Cruz de Mompox,2019,34.4,Riesgo medio,34.4,Riesgo medio,ND,ND
13,Bolívar,13468,Santa Cruz de Mompox,2020,60.7,Riesgo alto,60.7,Riesgo alto,ND,ND
13,Bolívar,13468,Santa Cruz de Mompox,2021,37.8,Riesgo alto,37.8,Riesgo alto,ND,ND
13,Bolívar,13468,Santa Cruz de Mompox,2022,20.5,Riesgo medio,20.5,Riesgo medio,ND,ND
13,Bolívar,13468,Santa Cruz de Mompox,2023,16.6,Riesgo medio,16.6,Riesgo medio,ND,ND
13,Bolívar,13473,Morales,2007,45.3,Riesgo alto,45.3,Riesgo alto,ND,ND
13,Bolívar,13473,Morales,2008,77.7,Riesgo alto,76.8,Riesgo alto,82.8,Inviable sanitariamente
13,Bolívar,13473,Morales,2009,63.5,Riesgo alto,70.5,Riesgo alto,45.5,Riesgo alto
13,Bolívar,13473,Morales,2010,77.1,Riesgo alto,83.8,Inviable sanitariamente,60.7,Riesgo alto
13,Bolívar,13473,Morales,2011,63.5,Riesgo alto,84.1,Inviable sanitariamente,36.8,Riesgo alto
13,Bolívar,13473,Morales,2012,19.7,Riesgo medio,20.6,Riesgo medio,12.5,Riesgo bajo
13,Bolívar,13473,Morales,2013,21.4,Riesgo medio,21.4,Riesgo medio,ND,ND
13,Bolívar,13473,Morales,2014,27.4,Riesgo medio,28.7,Riesgo medio,0.0,Sin riesgo
13,Bolívar,13473,Morales,2015,59.9,Riesgo alto,59.9,Riesgo alto,ND,ND
13,Bolívar,13473,Morales,2016,72.1,Riesgo alto,62.7,Riesgo alto,ND,ND
13,Bolívar,13473,Morales,2017,49.6,Riesgo alto,42.7,Riesgo alto,ND,ND
13,Bolívar,13473,Morales,2018,21.1,Riesgo medio,21.1,Riesgo medio,ND,ND
13,Bolívar,13473,Morales,2019,29.2,Riesgo medio,29.2,Riesgo medio,ND,ND
13,Bolívar,13473,Morales,2020,44.4,Riesgo alto,44.4,Riesgo alto,ND,ND
13,Bolívar,13473,Morales,2021,8,Riesgo bajo,8.0,Riesgo bajo,ND,ND
13,Bolívar,13473,Morales,2022,12.5,Riesgo bajo,12.5,Riesgo bajo,ND,ND
13,Bolívar,13473,Morales,2023,17.2,Riesgo medio,17.2,Riesgo medio,ND,ND
13,Bolívar,13490,Norosí,2009,77.7,Riesgo alto,73.3,Riesgo alto,78.1,Riesgo alto
13,Bolívar,13490,Norosí,2010,80.3,Inviable sanitariamente,87.5,Inviable sanitariamente,79.1,Riesgo alto
